NGC7332, 339.3525, 23.7981, 12.0, 4.1
NGC3510, 165.9321, 28.8847, 12.7, 4.1
NGC3600, 168.9667, 41.5911, 12.6, 4.1
NGC2816, 140.4417, 64.2586, 13.3, 4.1
NGC2820, 140.4417, 64.2586, 13.3, 4.1
NGC1574, 65.4942, -56.9744, 11.4, 4.0
NGC2292, 101.9142, -26.7464, 12.0, 4.0
NGC7095, 328.1033, -81.5314, 12.2, 4.0
NGC986, 38.3921, -39.0458, 11.6, 4.0
NGC2293, 101.9283, -26.7547, 12.3, 4.0
NGC2911, 143.4438, 10.1528, 12.5, 4.0
NGC3557, 167.4892, -37.5394, 11.4, 4.0
NGC4596, 189.9833, 10.1764, 11.4, 4.0
NGC5112, 200.4858, 38.7353, 12.6, 4.0
NGC5669, 218.1833, 9.8922, 12.0, 4.0
NGC5813, 225.2963, 1.7019, 11.5, 4.0
NGC1169, 45.8950, 46.3864, 12.2, 4.0
NGC5905, 228.8471, 55.5178, 12.5, 4.0
NGC7098, 326.0667, -75.1108, 12.2, 4.0
NGC4698, 192.0958, 8.4883, 11.5, 4.0
NGC1380, 54.1146, -34.9753, 10.9, 4.0
NGC6943, 311.1404, -68.7481, 12.1, 4.0
NGC7205, 332.1383, -57.4425, 11.6, 4.0
NGC4839, 194.3517, 27.4975, 13.0, 4.0
NGC5078, 199.9575, -27.4097, 12.0, 4.0
NGC4062, 181.0158, 31.8953, 11.9, 4.0
NGC7013, 315.8900, 29.8969, 12.4, 4.0
NGC674, 27.8229, 22.3575, 12.8, 4.0
NGC697, 27.8229, 22.3575, 12.8, 4.0
NGC6689, 278.7079, 70.5242, 13.1, 4.0
NGC6690, 278.7079, 70.5242, 13.1, 4.0
NGC5775, 223.4892, 3.5450, 12.2, 4.0
NGC676, 27.2383, 5.9061, 12.8, 4.0
NGC4835, 194.5321, -46.2650, 12.4, 4.0
NGC3735, 173.9879, 70.5356, 12.6, 4.0
NGC5301, 206.6008, 46.1075, 13.4, 4.0
NGC1302, 49.9629, -26.0606, 11.6, 3.9
NGC4136, 182.3242, 29.9278, 11.8, 3.9
NGC5483, 212.6042, -43.3250, 11.9, 3.9
NGC3147, 154.2217, 73.4003, 11.4, 3.9
NGC3313, 159.3563, -25.3189, 12.2, 3.9
NGC6951, 309.3083, 66.1058, 11.6, 3.9
NGC6952, 309.3083, 66.1058, 11.6, 3.9
NGC1326, 50.9850, -36.4642, 11.4, 3.9
NGC4941, 196.0542, -5.5514, 11.9, 3.9
NGC1537, 63.4196, -31.6456, 11.5, 3.9
NGC7083, 323.9358, -63.9033, 11.9, 3.9
NGC2207, 94.0908, -21.3728, 11.7, 3.9
NGC150, 8.5654, -27.8050, 12.0, 3.9
NGC1090, 41.6417, -0.2478, 12.5, 3.9
NGC1024, 39.7992, 10.8478, 13.1, 3.9
NGC1527, 62.1004, -47.8967, 11.7, 3.9
NGC4220, 184.0492, 47.8831, 12.3, 3.9
NGC3027, 148.9179, 72.2042, 12.2, 3.9
NGC4448, 187.0646, 28.6214, 12.0, 3.9
NGC4402, 186.5325, 13.1131, 12.6, 3.9
NGC7361, 340.5746, -30.0575, 12.7, 3.9
NGC931, 37.0604, 31.3111, 13.6, 3.9
NGC1406, 54.8458, -31.3222, 12.4, 3.9
NGC3936, 178.0850, -26.9058, 12.9, 3.9
NGC5422, 210.1742, 55.1647, 12.8, 3.9
NGC3501, 165.6971, 17.9897, 13.6, 3.9
NGC4289, 185.2600, 3.7228, 14.6, 3.9
NGC4278, 185.0279, 29.2803, 11.1, 3.8
NGC5206, 203.4325, -48.1519, 11.9, 3.8
NGC1543, 63.1796, -57.7372, 11.5, 3.8
NGC7412, 343.9421, -42.6414, 11.9, 3.8
NGC7755, 356.9663, -30.5236, 12.6, 3.8
NGC5576, 215.2654, 3.2714, 11.9, 3.8
NGC1427, 55.5800, -35.3928, 11.8, 3.8
NGC3054, 148.6196, -25.7036, 12.6, 3.8
NGC5300, 207.0662, 3.9506, 12.1, 3.8
NGC533, 21.3808, 1.7592, 12.4, 3.8
NGC4116, 181.9042, 2.6911, 12.4, 3.8
NGC3447, 163.3500, 16.7719, 13.9, 3.8
