 NI AC  RH    RM    RS    V     DG    DM    DS   BMAG     X      Y      TYPE
6907      20    25   6.6  -       24    48    33   11.9   3.40    2.6   SBbc
691        1    50  41.7  +       21    45    37   12.2   3.40    2.5   Sbc
4603      12    40  55.0  -       40    58    34   12.3   3.40    2.5   SBc
2652       9    42  33.2  -        3    41    57   11.9   3.40    2.1    E4
2974       9    42  33.2  -        3    41    57   11.9   3.40    2.1    E4
3347      10    42  46.6  -       36    21    12   12.2   3.40    2.1   SBb
5172      13    29  19.0  +       17     3     6   12.6   3.40    1.8   SBbc
520        1    24  34.7  +        3    47    39   12.2   3.40    1.7   Sa/P
4772      12    53  29.0  +        2    10     7   12.0   3.40    1.7    Sa
1241       3    11  14.6  -        8    55    20   12.9   3.40    1.6   SBb
1353       3    32   3.1  -       20    49     8   12.4   3.40    1.4   SBb
3755      11    36  33.2  +       36    24    37   13.5   3.40    1.4  SBc/P
4443      12    29   2.9  +       13    11     4   12.1   3.40    1.4  SB0-a
4461      12    29   2.9  +       13    11     4   12.1   3.40    1.4  SB0-a
1386       3    36  46.3  -       35    59    56   12.1   3.40    1.3   S0-a
4602      12    40  36.8  -        5     7    57   12.3   3.40    1.2   SBbc
493        1    22   9.2  +        0    56    47   12.9   3.40    1.1   SBc
1032       2    39  23.6  +        1     5    38   12.6   3.40    1.1   S0-a
7241      22    15  49.7  +       19    13    53   13.4   3.40    1.1  SBbc/P
5488      14     8   2.9  -       33    18    53   12.5   3.40    1.0   SBbc
5690      14    37  41.1  +        2    17    26   12.7   3.40    1.0    Sc
7307      22    33  52.4  -       40    56     5   12.9   3.40    1.0  SBc/P
3693      11    28  11.5  -       13    11    39   13.5   3.40    0.7    Sb
5073      13    19  20.8  -       14    50    47   13.3   3.40    0.7   SBc
4197      12    14  38.6  +        5    48    22   13.5   3.40    0.6    Sc
1247       3    12  14.3  -       10    28    52   13.5   3.40    0.5   Sbc
7496      23     9  46.9  -       43    25    39   12.2   3.30    3.1   SBb
1404       3    38  51.7  -       35    35    34   11.0   3.30    3.0    E1
4608      12    41  13.2  +       10     9    20   12.0   3.30    2.9   SB0
5375      13    56  55.9  +       29     9    51   12.3   3.30    2.8   SBab
5396      13    56  55.9  +       29     9    51   12.3   3.30    2.8   SBab
5963      15    33  27.8  +       56    33    36   13.1   3.30    2.6    Sc
4814      12    55  21.8  +       58    20    40   12.8   3.30    2.4   Sb/P
1167       3     1  42.3  +       35    12    21   13.4   3.30    2.3    S0
5266      13    43   1.8  -       48    10     9   12.1   3.30    2.3   E-S0
2822       9    13  49.8  -       69    38    39   11.9   3.30    2.2    E3
3104      10     3  57.1  +       40    45    26   13.8   3.30    2.2   IBm
1700       4    56  56.2  -        4    51    55   12.2   3.30    2.1    E4
5026      13    14  13.4  -       42    57    41   12.2   3.30    2.1   SBa
7753      23    47   4.8  +       29    29     2   12.8   3.30    2.1   SBbc
1494       3    57  42.5  -       48    54    34   12.4   3.30    2.0   SBcd
3271      10    30  26.5  -       35    21    36   12.9   3.30    1.8   SB0
4039      12     1  53.8  -       18    53     8   10.9   3.30    1.7   SBm
4606      12    40  57.5  +       11    54    43   12.7   3.30    1.7   SBa
7059      21    27  21.7  -       60     0    53   12.4   3.30    1.7   SBc
972        2    34  13.3  +       29    18    37   12.3   3.30    1.6   Sab
4546      12    35  29.5  -        3    47    35   11.3   3.30    1.6  E/SB0
4694      12    48  14.9  +       10    59     2   12.1   3.30    1.6   SB0
4417      12    26  50.4  +        9    35     4   12.0   3.30    1.4   SB0
4539      12    34  34.6  +       18    12    10   12.9   3.30    1.4   SBa
5678      14    32   5.5  +       57    55    23   12.1   3.30    1.4   SBb
5899      15    15   3.3  +       42     2    59   12.5   3.30    1.4   SBc
5908      15    16  43.1  +       55    24    34   12.8   3.30    1.4    Sb
4747      12    51  45.4  +       25    46    26   13.0   3.30    1.3   SBcd
536        1    26  21.6  +       34    42    12   13.2   3.30    1.2   SBb
3312      10    37   2.3  -       27    33    56   12.7   3.30    1.2    Sb
4419      12    26  56.4  +       15     2    52   12.1   3.30    1.2   SBa
755        1    56  22.6  -        9     3    45   13.1   3.30    1.1   SBb
763        1    56  22.6  -        9     3    45   13.1   3.30    1.1   SBb
3113      10     4  26.0  -       28    26    41   13.2   3.30    1.1   SBcd
3301      10    36  55.8  +       21    52    54   12.3   3.30    1.0  SB0-a
3449      10    52  53.8  -       32    55    40   12.5   3.30    1.0   SBab
3760      10    36  55.8  +       21    52    54   12.3   3.30    1.0  SB0-a
3956      11    54   0.9  -       20    34     0   12.7   3.30    1.0   SBc
4396      12    25  59.2  +       15    40    16   13.1   3.30    1.0   Scd
5689      14    35  29.6  +       48    44    30   12.8   3.30    1.0  SB0-a
4550      12    35  30.6  +       12    13    15   12.6   3.30    0.9   SB0
5229      13    34   2.9  +       47    54    52   14.4   3.30    0.5   SBcd
4393      12    25  51.3  +       27    33    43   13.4   3.20    3.0   SBcd
4688      12    47  46.5  +        4    20     9   12.6   3.20    2.8   SBc
4650      12    44  19.4  -       40    43    55   12.6   3.20    2.7  SB0-a
5383      13    57   4.9  +       41    50    46   12.1   3.20    2.7   SBb
7769      23    51   4.1  +       20     9     2   12.8   3.20    2.7    Sb
173        0    37  12.4  +        1    56    32   13.7   3.20    2.6    Sc
2986       9    44  15.9  -       21    16    41   11.7   3.20    2.6    E2
3608      11    16  59.0  +       18     8    53   11.7   3.20    2.6    E2
4441      12    27  20.2  +       64    48     8   13.4   3.20    2.5  SB0-a
4519      12    33  30.2  +        8    39    18   12.3   3.20    2.5   SBcd
1357       3    33  17.1  -       13    39    52   12.4   3.20    2.4   Sab
2554       8    17  53.4  +       23    28    20   12.9   3.20    2.4   S0-a
2595       8    27  41.9  +       21    28    46   12.9   3.20    2.4   SBc
4073      12     4  27.1  +        1    53    47   12.4   3.20    2.3    E3
5350      13    53  21.5  +       40    21    50   12.2   3.20    2.3   SBbc
4504      12    32  17.4  -        7    33    48   13.9   3.20    2.2   SBc
7177      22     0  41.2  +       17    44    14   12.0   3.20    2.1   SBb
7513      23    13  13.7  -       28    21    29   11.4   3.20    2.1  SBb/P
596        1    32  52.0  -        7     1    55   11.8   3.20    2.0    E4
4208      12    15  39.2  +       13    54     7   11.8   3.20    2.0    Sc
4212      12    15  39.2  +       13    54     7   11.8   3.20    2.0    Sc
1546       4    14  36.7  -       56     3    37   11.8   3.20    1.9   S0-a
4298      12    21  32.9  +       14    36    24   12.0   3.20    1.9    Sc
5728      14    42  24.0  -       17    15     8   12.3   3.20    1.9   Sab
1510       4     3  32.5  -       43    23    59   13.5   3.20    1.8    S0
3358      10    43  33.0  -       36    24    39   12.3   3.20    1.8  SB0-a
5205      13    30   3.1  +       62    30    45   13.1   3.20    1.8    Sb
3100      10     0  40.8  -       31    39    51   12.0   3.20    1.7   SB0
3103      10     0  40.8  -       31    39    51   12.0   3.20    1.7   SB0
3900      11    49   9.3  +       27     1    18   12.2   3.20    1.7   S0-a
3281      10    31  52.2  -       34    51    16   12.7   3.20    1.6   Sab
5806      15     0   0.2  +        1    53    27   12.4   3.20    1.6   SBb
3283      10    31  11.2  -       46    15     2   12.5   3.20    1.5    S0
5254      13    39  38.0  -       11    29    39   12.7   3.20    1.5    Sc
5750      14    46  10.9  -        0    13    24   12.5   3.20    1.5  SB0-a
4346      12    23  27.9  +       46    59    38   12.3   3.20    1.3   SB0
6887      20    17  17.0  -       52    47    50   12.8   3.20    1.3   Sbc
1174       3     5  30.9  +       42    50     8   12.2   3.20    1.2   SBbc
1186       3     5  30.9  +       42    50     8   12.2   3.20    1.2   SBbc
4294      12    21  17.8  +       11    30    35   12.5   3.20    1.2   SBc
5658      14    40  56.5  -        0    19     4   13.0   3.20    1.2  SBab/P
5719      14    40  56.5  -        0    19     4   13.0   3.20    1.2  SBab/P
2648       8    42  39.8  +       14    17     6   12.7   3.20    1.1    Sa
1589       4    30  45.4  +        0    51    48   12.8   3.20    1.0   Sab
5577      14    21  13.2  +        3    26    11   13.4   3.20    0.9   Sbc
1809       5     2   5.3  -       69    34     6   13.0   3.20    0.8    Sc
1824       5     6  56.0  -       59    43    31   13.0   3.20    0.8   SBm
4700      12    49   7.8  -       11    24    42   12.6   3.20    0.8   SBc
4348      12    23  53.9  -        3    26    33   13.3   3.20    0.7   Sbc
7416      22    55  41.6  -        5    29    42   13.2   3.20    0.7   SBb
684        1    50  14.1  +       27    38    46   13.3   3.20    0.6    Sb
1145       2    54  33.4  -       18    38     9   13.6   3.20    0.5    Sc
5714      14    38  12.1  +       46    38    17   14.1   3.20    0.4    Sc
7213      22     9  16.2  -       47    10     1   11.0   3.10    2.8    Sa
255        0    47  47.3  -       11    28     6   12.4   3.10    2.7   SBbc
3162      10    13  31.5  +       22    44    14   12.2   3.10    2.7   SBbc
3575      10    13  31.5  +       22    44    14   12.2   3.10    2.7   SBbc
4653      12    43  51.0  -        0    33    40   12.7   3.10    2.7   SBc
5020      13    12  39.8  +       12    35    59   12.5   3.10    2.7   SBbc
4643      12    43  20.1  +        1    58    41   11.7   3.10    2.5  SB0-a
4880      13     0  10.5  +       12    29     0   12.3   3.10    2.5  SB0-a
3892      11    48   1.0  -       10    57    44   12.4   3.10    2.3  SB0-a
4578      12    37  30.6  +        9    33    20   12.4   3.10    2.3    S0
4567      12    36  32.7  +       11    15    28   12.1   3.10    2.2   Sbc
3136      10     5  48.2  -       67    22    39   11.7   3.10    2.1    E3
3684      11    27  11.1  +       17     1    51   12.0   3.10    2.1   Sbc
1436       3    43  37.1  -       35    51    15   12.4   3.10    2.0   SBab
1437       3    43  37.1  -       35    51    15   12.4   3.10    2.0   SBab
4531      12    34  15.8  +       13     4    33   12.3   3.10    2.0  SB0-a
5533      14    16   7.4  +       35    20    38   12.7   3.10    1.9   Sab
5688      14    39  35.1  -       45     1     7   12.8   3.10    1.9   SBc
2787       9    19  18.4  +       69    12    13   11.8   3.10    1.8  SB0-a
3706      11    29  44.2  -       36    23    29   12.4   3.10    1.8   E-S0
4102      12     6  23.3  +       52    42    39   12.1   3.10    1.7   SBb
7038      21    15   7.5  -       47    13    13   12.3   3.10    1.4   SBc
6248      16    46  22.3  +       70    21    22   13.8   3.10    1.2   SBcd
2748       9    13  43.0  +       76    28    33   12.4   3.10    1.1   Sbc
4462      12    29  21.0  -       23     9    59   12.8   3.10    1.1   SBab
532        1    25  17.1  +        9    15    51   14.0   3.10    1.0   Sab
3549      11    10  56.8  +       53    23    17   12.8   3.10    1.0    Sc
3955      11    53  57.2  -       23     9    52   12.6   3.10    1.0   S0-a
4705      12    49  24.9  -        5    11    43   12.5   3.10    1.0   SBbc
3270      10    31  30.0  +       24    52    10   13.9   3.10    0.8   SBb
801        2     3  44.9  +       38    15    34   14.0   3.10    0.7    Sc
3221      10    22  20.2  +       21    34     8   13.8   3.10    0.7   SBc
3692      11    28  23.8  +        9    24    28   12.9   3.10    0.7    Sb
3966      11    56  44.2  +       32     1    17   13.6   3.10    0.7   S0-a
3986      11    56  44.2  +       32     1    17   13.6   3.10    0.7   S0-a
5403      13    59  50.9  +       38    10    55   14.4   3.10    0.7   SBb
669        1    47  16.0  +       35    33    47   13.4   3.10    0.6   Sab
4222      12    16  22.6  +       13    18    25   13.9   3.10    0.5   Scd
1886       5    21  48.2  -       23    48    36   13.5   3.10    0.4   Sbc
5777      14    51  17.8  +       58    58    40   14.1   3.10    0.4    Sb
5044      13    15  23.9  -       16    23     4   11.8   3.00    3.0    E0
5668      14    33  24.2  +        4    27     2   12.2   3.00    3.0    Sd
266        0    49  47.8  +       32    16    39   12.5   3.00    2.9   SBab
741        1    56  20.9  +        5    37    43   12.2   3.00    2.9    E0
2672       8    49  21.8  +       19     4    28   12.7   3.00    2.8    E1
2967       9    42   3.3  +        0    20    10   12.3   3.00    2.8    Sc
4267      12    19  45.3  +       12    47    54   11.9   3.00    2.8  E/SB0
6340      17    10  23.9  +       72    18    17   11.9   3.00    2.8   S0-a
6814      19    42  40.5  -       10    19    28   12.1   3.00    2.8   SBbc
991        2    35  32.6  -        7     9    18   12.4   3.00    2.7   SBc
1947       5    26  47.3  -       63    45    39   11.7   3.00    2.6   E-S0
2223       6    24  35.8  -       22    50    19   12.3   3.00    2.6   SBb
315        0    57  49.0  +       30    21     7   12.2   3.00    2.5    E2
708        1    52  46.4  +       36     9     8   13.7   3.00    2.5    E2
3268      10    30   0.3  -       35    19    32   12.5   3.00    2.5    E2
6217      16    32  38.7  +       78    11    57   11.8   3.00    2.5   SBbc
7377      22    47  47.4  -       22    18    41   12.1   3.00    2.5  SB0-a
309        0    56  42.6  -        9    54    51   12.5   3.00    2.4   SBc
450        1    15  30.4  -        0    51    41   12.5   3.00    2.4   SBc
3780      11    39  21.9  +       56    16    14   12.2   3.00    2.4    Sc
4304      12    22  12.7  -       33    29     5   12.5   3.00    2.4   SBbc
3930      11    51  45.7  +       38     0    52   13.1   3.00    2.3   SBc
5774      14    53  42.4  +        3    34    58   12.7   3.00    2.3   SBcd
3681      11    26  29.7  +       16    51    50   11.9   3.00    2.2   SBbc
4435      12    27  40.5  +       13     4    47   11.7   3.00    2.2   SB0
5962      15    36  31.6  +       16    36    28   12.0   3.00    2.2    Sc
7125      21    49  16.2  -       60    42    45   12.8   3.00    2.1   SBc
2525       8     5  38.0  -       11    25    39   12.3   3.00    2.0  SBc/P
4050      12     2  53.9  -       16    22    27   13.1   3.00    2.0   SBab
4340      12    23  35.2  +       16    43    22   12.1   3.00    2.0  SB0-a
5970      15    38  30.0  +       12    11    11   12.2   3.00    2.0   SBc
6861      20     7  19.4  -       48    22    10   12.1   3.00    2.0   E-S0
753        1    57  42.4  +       35    54    57   13.0   3.00    1.9   SBbc
3091      10     0  14.1  -       19    38    12   12.1   3.00    1.9    E1
5705      14    39  49.8  -        0    43     6   13.4   3.00    1.9   SBcd
5426      14     3  24.9  -        6     4     8   12.7   3.00    1.7    Sc
5861      15     9  16.2  -       11    19    20   12.3   3.00    1.7   SBc
658        1    42   9.8  +       12    36     5   13.1   3.00    1.6    Sb
949        2    30  48.8  +       37     8     9   12.4   3.00    1.6    Sb
3020       9    50   6.5  +       12    48    49   12.6   3.00    1.6   SBc
3145      10    10   9.9  -       12    26     4   12.5   3.00    1.6   SBbc
4281      12    20  21.6  +        5    23    11   12.3   3.00    1.6   S0-a
2325       7     2  40.2  -       28    41    52   12.3   3.00    1.5    E4
2742       9     7  33.2  +       60    28    46   12.0   3.00    1.5    Sc
2781       9    11  27.5  -       14    49     2   12.5   3.00    1.5  SB0-a
1292       3    18  14.8  -       27    36    38   12.7   3.00    1.4    Sc
2559       8    17   6.1  -       27    27    25   11.7   3.00    1.4   SBbc
3023       9    49  52.6  +        0    37     8   13.0   3.00    1.4  SBc/P
6632      18    25   3.1  +       27    32     9   12.9   3.00    1.4   Sbc
803        2     3  44.8  +       16     1    52   13.2   3.00    1.3    Sc
3403      10    53  54.3  +       73    41    24   13.0   3.00    1.3   Sbc
4632      12    42  32.3  -        0     4    50   12.4   3.00    1.2    Sc
6207      16    43   3.7  +       36    49    55   12.2   3.00    1.2    Sc
4751      12    52  50.6  -       42    39    36   12.2   3.00    1.1   E-S0
5188      13    31  27.9  -       34    47    42   13.0   3.00    1.1  SBbc/P
7123      21    50  46.4  -       70    20     2   12.6   3.00    1.1    Sa
1461       3    48  27.1  -       16    23    34   12.8   3.00    0.9    S0
3544      11    11  30.4  -       18    17    24   13.0   3.00    0.9   SBa
3571      11    11  30.4  -       18    17    24   13.0   3.00    0.9   SBa
1311       3    20   6.7  -       52    11    14   13.4   3.00    0.8   SBm
1888       5    22  34.4  -       11    30     1   12.8   3.00    0.8  SBc/P
5859      15     7  34.9  +       19    34    55   13.3   3.00    0.8   SBbc
1827       5    10   4.4  -       36    57    37   13.3   3.00    0.7   SBc
2591       8    37  25.5  +       78     1    32   12.9   3.00    0.6    Sc
4703      12    49  18.9  -        9     6    30   14.0   3.00    0.6    Sb
1495       3    58  21.4  -       44    27    57   13.3   3.00    0.5    Sc
5894      15    11  40.9  +       59    48    31   13.4   3.00    0.4   Scd
