NGC1774, 74.5288, -66.7575, 10.8, 1.8
NGC1775, 74.2225, -69.5703, 12.6, 0.7
NGC1776, 74.6658, -65.5703, 13.0, 1.1
NGC1777, 73.9492, -73.7144, 12.8, 2.1
NGC1778, 77.0208, 37.0233, 7.7, 8.0
NGC1782, 74.4633, -68.6078, 10.5, 1.2
NGC1783, 74.7867, -64.0147, 10.9, 3.0
NGC1786, 74.7829, -66.2547, 10.9, 1.6
NGC1787, 75.0083, -64.2050, 10.9, 23.0
NGC1789, 74.4633, -70.0992, 13.1, 1.5
NGC1791, 74.7775, -69.8311, 13.1, 1.3
NGC1793, 74.9096, -68.4422, 12.4, 1.3
NGC1795, 74.9458, -68.1986, 12.4, 1.6
NGC1798, 77.9138, 47.6956, 10.0, 5.0
NGC1801, 75.1442, -68.3861, 12.2, 2.2
NGC1804, 75.2638, -68.9172, 11.9, 1.0
NGC1805, 75.5892, -65.8878, 10.6, 2.2
NGC1806, 75.5475, -66.0161, 11.1, 2.2
NGC1807, 77.6917, 16.5133, 7.0, 12.0
NGC1810, 75.8471, -65.6181, 11.9, 1.2
NGC1815, 75.6138, -69.3789, 12.4, 1.2
NGC1816, 75.9617, -66.7392, 9.0, 1.0
NGC1817, 78.1125, 16.6833, 7.7, 20.0
NGC1818, 76.0617, -65.5656, 9.7, 3.4
NGC1822, 76.2883, -65.7894, 13.2, 0.8
NGC1823, 75.8542, -69.6644, 12.1, 0.9
NGC1825, 76.0792, -67.0733, 12.0, 0.5
NGC1826, 76.3917, -65.7689, 13.3, 0.9
NGC1828, 76.0871, -68.6117, 12.5, 0.7
NGC1830, 76.1596, -68.6597, 12.6, 0.7
NGC1831, 76.5675, -63.0814, 11.2, 3.9
NGC1835, 76.2737, -68.5958, 10.6, 1.2
NGC1836, 76.3937, -67.3719, 12.2, 0.8
NGC1837, 76.2329, -69.2858, 10.6, 1.3
NGC1838, 76.6958, -67.5767, 12.9, 0.7
NGC1841, 71.3462, -82.0031, 14.1, 2.4
NGC1842, 76.8258, -66.7267, 14.0, 0.8
NGC1844, 76.8779, -66.6764, 12.1, 1.3
NGC1845, 76.4375, -69.4183, 10.2, 20.0
NGC1846, 76.8946, -66.5414, 11.3, 2.8
NGC1847, 76.7842, -67.0286, 11.1, 1.0
NGC1849, 77.3954, -65.6842, 12.8, 1.3
NGC1850, 77.1867, -67.2383, 9.0, 3.4
NGC1851, 78.5263, -39.9533, 7.1, 12.0
NGC1852, 77.3500, -66.2225, 12.0, 1.8
NGC1856, 77.3725, -68.8722, 10.1, 1.8
NGC1857, 80.0208, 39.3433, 7.0, 10.0
NGC1859, 77.8825, -64.7503, 12.3, 2.0
NGC1860, 77.6650, -67.2478, 11.0, 0.8
NGC1861, 77.5925, -69.2228, 13.2, 1.2
NGC1862, 78.1442, -65.8456, 13.3, 0.3
NGC1863, 77.9150, -67.2731, 11.0, 0.5
NGC1864, 78.1696, -66.3786, 12.9, 0.9
NGC1865, 78.1046, -67.2289, 12.9, 0.8
NGC1866, 78.4129, -64.5344, 9.7, 4.5
NGC1867, 78.4271, -65.7058, 13.4, 1.3
NGC1868, 78.6521, -62.0450, 11.6, 3.9
NGC1870, 78.2917, -68.8831, 11.3, 0.5
NGC1872, 78.2950, -68.6828, 11.0, 1.0
NGC1878, 78.2125, -69.5283, 12.9, 1.1
NGC1882, 78.8892, -65.8703, 12.3, 1.2
NGC1883, 81.4754, 46.4903, 12.0, 5.0
NGC1885, 78.7746, -67.0222, 12.0, 0.8
NGC1887, 79.0250, -65.6814, 12.7, 1.1
NGC1890, 78.4412, -71.9219, 12.8, 1.2
NGC1893, 80.6900, 33.4144, 7.5, 10.0
NGC1894, 78.9637, -68.5314, 12.2, 0.8
NGC1897, 79.3850, -66.5511, 13.5, 1.0
NGC1900, 79.7892, -62.9764, 13.6, 1.7
NGC1902, 79.5800, -65.3725, 11.8, 1.6
NGC1903, 79.3433, -68.6647, 11.9, 1.0
NGC1905, 79.5983, -66.7219, 13.2, 1.0
NGC1907, 82.0187, 35.3256, 8.2, 5.0
NGC1913, 79.5808, -68.4633, 11.1, 0.6
NGC1922, 79.9583, -68.4983, 11.5, 0.5
NGC1926, 80.1425, -68.4758, 11.8, 0.7
NGC1928, 80.2358, -68.5219, 11.9, 0.5
NGC1938, 80.3533, -68.0606, 11.8, 0.6
NGC1939, 80.3612, -68.0503, 12.9, 0.5
NGC1940, 80.6825, -66.8133, 11.9, 1.0
NGC1942, 81.1858, -62.0578, 13.5, 1.1
NGC1944, 80.4892, -71.5056, 11.8, 3.3
NGC1946, 81.3183, -65.6053, 12.6, 1.0
NGC1950, 81.1379, -68.0975, 13.2, 1.0
NGC1951, 81.5288, -65.4028, 10.6, 1.9
NGC1959, 81.4029, -68.0731, 12.2, 0.5
NGC1962, 81.5742, -67.1622, 11.5, 0.5
NGC1967, 81.6808, -68.8983, 10.8, 0.4
NGC1969, 81.6350, -68.1586, 12.5, 0.8
NGC1971, 81.6888, -68.1483, 11.9, 0.8
NGC1972, 81.6975, -68.1617, 12.6, 0.9
NGC1978, 82.1883, -65.7628, 10.7, 3.9
NGC1981, 83.8000, -3.5667, 4.2, 28.0
NGC1986, 81.9125, -68.0272, 11.1, 0.7
NGC1987, 81.8217, -69.2625, 12.1, 1.7
NGC1994, 82.0908, -68.8581, 9.8, 0.6
NGC1997, 82.6433, -62.7958, 13.4, 1.3
NGC2000, 81.8721, -70.1206, 11.9, 1.7
NGC2002, 82.5850, -65.1158, 10.1, 2.0
NGC2003, 82.7267, -65.5336, 11.3, 2.1
NGC2004, 82.6679, -66.7139, 9.6, 2.7
NGC2005, 82.5454, -68.2475, 11.6, 1.8
NGC2006, 82.8317, -65.0281, 11.5, 1.0
NGC2009, 82.7467, -68.8183, 11.0, 0.8
NGC2010, 82.6458, -69.1803, 11.7, 2.2
NGC2011, 83.0846, -66.4767, 10.6, 1.0
NGC2016, 82.9000, -68.0583, 10.4, 0.3
NGC2019, 82.9862, -69.8403, 10.9, 1.0
NGC2021, 83.3779, -66.5469, 12.1, 0.9
